protein_ids,symbol,log2FoldChange,baseMean,padj,GO_id,GO_term
g7238.t1,g7238,-0.655899266941516,622.444446876942,1.32889444080675e-08,GO:0022857,transmembrane transporter activity
g3412.t1,g3412,-0.656967504966831,127.411165801018,0.0513362668080042,nan,
g3412.t2,g3412,-0.656967504966831,127.411165801018,0.0513362668080042,nan,
g11369.t1,g11369,-0.657033695960658,742.74462884888,0.0024787134004768,GO:0005525,GTP binding
g11369.t1,g11369,-0.657033695960658,742.74462884888,0.0024787134004768,GO:0003924,GTPase activity
g10780.t2,g10780,-0.657169962666992,2138.29702168636,4.8911711694477e-15,nan,
g10780.t1,g10780,-0.657169962666992,2138.29702168636,4.8911711694477e-15,nan,
g6022.t1,g6022,-0.657508645833168,705.592317996253,1.03215216638183e-05,GO:0008531,riboflavin kinase activity
g6022.t1,g6022,-0.657508645833168,705.592317996253,1.03215216638183e-05,GO:0009231,riboflavin biosynthetic process
g442.t1,g442,-0.657535503470591,281.544104709446,7.06361706893344e-05,GO:0003723,RNA binding
g442.t1,g442,-0.657535503470591,281.544104709446,7.06361706893344e-05,GO:0006396,RNA processing
g442.t1,g442,-0.657535503470591,281.544104709446,7.06361706893344e-05,GO:0004000,adenosine deaminase activity
g5814.t1,g5814,-0.657876726428807,12418.0187449158,5.38115277134784e-10,nan,
g11330.t1,g11330,-0.65808157278762,970.657035764853,2.72500491715143e-05,nan,
g12708.t1,g12708,-0.658421664776319,501.502134566864,2.98682073238789e-08,nan,
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0005215,transporter activity
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0006812,monoatomic cation transport
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0016887,ATP hydrolysis activity
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0016020,membrane
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0005524,ATP binding
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0046872,metal ion binding
g2286.t1,g2286,-0.659354232673888,496.588497882447,0.542457534120863,GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity
g5842.t1,g5842,-0.659530549713397,463.931921412639,3.08036286968849e-05,nan,
g4580.t1,g4580,-0.659534483508722,3688.05662287563,4.41908937736512e-06,GO:0006325,chromatin organization
g4580.t1,g4580,-0.659534483508722,3688.05662287563,4.41908937736512e-06,GO:0005634,nucleus
g6422.t1,g6422,-0.659811734431985,1806.69701448865,4.66460905173506e-05,GO:0016887,ATP hydrolysis activity
g6422.t1,g6422,-0.659811734431985,1806.69701448865,4.66460905173506e-05,GO:0016020,membrane
g6422.t1,g6422,-0.659811734431985,1806.69701448865,4.66460905173506e-05,GO:0005524,ATP binding
g6422.t1,g6422,-0.659811734431985,1806.69701448865,4.66460905173506e-05,GO:0055085,transmembrane transport
g6422.t1,g6422,-0.659811734431985,1806.69701448865,4.66460905173506e-05,GO:0140359,ABC-type transporter activity
g10159.t1,g10159,-0.660758755522989,182.767194308817,0.0006187877270189,nan,
g11667.t1,g11667,-0.661579750013604,1669.62248070561,3.50893085179534e-13,nan,
g11667.t2,g11667,-0.661579750013604,1669.62248070561,3.50893085179534e-13,nan,
g13245.t1,g13245,-0.661703735669339,410.094974678163,7.37550517164624e-06,nan,
g10672.t1,g10672,-0.662830738393001,1539.81384119118,1.74787255452854e-09,GO:0000398,"mRNA splicing, via spliceosome"
g10672.t1,g10672,-0.662830738393001,1539.81384119118,1.74787255452854e-09,GO:0003723,RNA binding
g10672.t1,g10672,-0.662830738393001,1539.81384119118,1.74787255452854e-09,GO:0005681,spliceosomal complex
g1871.t1,g1871,-0.664124010513583,237.506584901558,0.0002570154531734,GO:0016887,ATP hydrolysis activity
g1871.t1,g1871,-0.664124010513583,237.506584901558,0.0002570154531734,GO:0005524,ATP binding
g1287.t1,g1287,-0.664173665643446,109.918368207856,0.0122579553470156,nan,
g4941.t1,g4941,-0.664611473465212,8975.43199517201,9.9034685771959e-11,nan,
g13515.t1,g13515,-0.665367094647526,523.834164357427,5.623849994602941e-09,GO:0005515,protein binding
g964.t1,g964,-0.665602819774949,212.135627728369,3.56119686819896e-06,nan,
g964.t2,g964,-0.665602819774949,212.135627728369,3.56119686819896e-06,GO:0006355,regulation of DNA-templated transcription
g964.t2,g964,-0.665602819774949,212.135627728369,3.56119686819896e-06,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g964.t2,g964,-0.665602819774949,212.135627728369,3.56119686819896e-06,GO:0008270,zinc ion binding
g7003.t2,g7003,-0.665718140813362,750.422408571672,6.06085870806078e-11,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
g7003.t1,g7003,-0.665718140813362,750.422408571672,6.06085870806078e-11,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
g7512.t1,g7512,-0.66581877430831,693.089733752425,1.82124020334619e-05,GO:0009058,biosynthetic process
g7512.t1,g7512,-0.66581877430831,693.089733752425,1.82124020334619e-05,GO:0030170,pyridoxal phosphate binding
g2774.t1,g2774,-0.666135564899293,105.955442005195,0.0213191647854715,nan,
g7216.t1,g7216,-0.666151372772052,260.014624258764,0.0007169419216565,nan,
g8044.t1,g8044,-0.666456013373271,525.390950437724,1.28382028270902e-10,GO:0016559,peroxisome fission
g8044.t1,g8044,-0.666456013373271,525.390950437724,1.28382028270902e-10,GO:0005778,peroxisomal membrane
g10976.t1,g10976,-0.666682032785198,483.762444720967,0.0003017693306614,GO:0016787,hydrolase activity
g10976.t1,g10976,-0.666682032785198,483.762444720967,0.0003017693306614,GO:0008892,guanine deaminase activity
g10976.t1,g10976,-0.666682032785198,483.762444720967,0.0003017693306614,GO:0008270,zinc ion binding
g10976.t1,g10976,-0.666682032785198,483.762444720967,0.0003017693306614,GO:0006147,guanine catabolic process
g6810.t1,g6810,-0.666893407235423,274.486579409489,2.23893785169399e-05,nan,
g8643.t1,g8643,-0.666935293685879,2497.38307313633,1.45616207195827e-12,nan,
g12092.t1,g12092,-0.666952020484055,422.329826317593,1.18863570653823e-05,GO:0016020,membrane
g7945.t1,g7945,-0.667720656591499,598.315864367582,9.54708978651322e-06,nan,
g6377.t1,g6377,-0.667746911173681,753.3083086394,4.26337023715862e-08,nan,
g898.t1,g898,-0.667809785497328,908.221031955433,1.43841218283012e-06,nan,
g13721.t1,g13721,-0.668235189705717,439.542691836726,2.54121277076919e-08,nan,
g874.t1,g874,-0.668461929842008,675.808796918981,2.30962293245941e-05,GO:0047547,2-methylcitrate dehydratase activity
g874.t1,g874,-0.668461929842008,675.808796918981,2.30962293245941e-05,GO:0051537,"2 iron, 2 sulfur cluster binding"
g874.t1,g874,-0.668461929842008,675.808796918981,2.30962293245941e-05,GO:0019679,"propionate metabolic process, methylcitrate cycle"
g11942.t1,g11942,-0.668501139454285,293.71674946946,1.39049038330204e-05,nan,
g9287.t1,g9287,-0.668617266349767,285.711441795146,0.0001026829457858,GO:0004540,RNA nuclease activity
g9287.t2,g9287,-0.668617266349767,285.711441795146,0.0001026829457858,nan,
g8068.t1,g8068,-0.66884211212814,159.836188514901,0.0012236986977316,GO:0050023,L-fuconate dehydratase activity
g8068.t1,g8068,-0.66884211212814,159.836188514901,0.0012236986977316,GO:0009063,amino acid catabolic process
g8068.t1,g8068,-0.66884211212814,159.836188514901,0.0012236986977316,GO:0016052,carbohydrate catabolic process
g5559.t1,g5559,-0.668863912892446,177.33506274605,0.0004152740195592,GO:0006260,DNA replication
g5559.t1,g5559,-0.668863912892446,177.33506274605,0.0004152740195592,GO:0005634,nucleus
g5559.t1,g5559,-0.668863912892446,177.33506274605,0.0004152740195592,GO:0043625,delta DNA polymerase complex
g7840.t1,g7840,-0.669531833120525,5776.69300879137,2.41268486603588e-05,nan,
g6199.t1,g6199,-0.67001879141628,145.93314333776,0.0010713008979876,nan,
g10110.t1,g10110,-0.670161256223935,2159.52335630014,2.35897563380311e-10,nan,
g10266.t1,g10266,-0.670535061860385,654.956989391984,2.36073137727394e-08,nan,
g5805.t1,g5805,-0.670558789394849,733.488901154609,3.1112663465395e-08,nan,
g6283.t1,g6283,-0.67061311288118,309.751169685541,0.0003262203304317,GO:0008033,tRNA processing
g6283.t1,g6283,-0.67061311288118,309.751169685541,0.0003262203304317,GO:0017150,tRNA dihydrouridine synthase activity
g6283.t1,g6283,-0.67061311288118,309.751169685541,0.0003262203304317,GO:0050660,flavin adenine dinucleotide binding
g8076.t1,g8076,-0.670920936598942,218.328710650472,3.94788525659121e-05,nan,
g10555.t1,g10555,-0.671623001965993,168.843752476441,0.0011722655024366,nan,
g153.t1,g153,-0.671997049011202,258.124679747408,0.0058667944404841,nan,
g6962.t1,g6962,-0.673458916816775,170.344028650641,6.17044968073068e-05,nan,
g13559.t1,g13559,-0.674005489588754,862.718384543602,4.74307471999038e-07,GO:0006457,protein folding
g13559.t1,g13559,-0.674005489588754,862.718384543602,4.74307471999038e-07,GO:0051082,unfolded protein binding
g13559.t1,g13559,-0.674005489588754,862.718384543602,4.74307471999038e-07,GO:0016272,prefoldin complex
g12982.t1,g12982,-0.674423914712385,4227.03575806055,5.68000599750091e-07,nan,
g9648.t1,g9648,-0.674502341663538,376.642565355496,2.58052795816925e-06,GO:0003712,transcription coregulator activity
g9648.t1,g9648,-0.674502341663538,376.642565355496,2.58052795816925e-06,GO:0016592,mediator complex
g9648.t1,g9648,-0.674502341663538,376.642565355496,2.58052795816925e-06,GO:0006357,regulation of transcription by RNA polymerase II
g5684.t1,g5684,-0.674907023808989,152.05975295038,7.65230400445103e-05,nan,
g3732.t1,g3732,-0.675219046223367,169.233517937073,0.0377968549737959,nan,
g7875.t1,g7875,-0.675527096487246,3326.6286290941,0.137198443949441,nan,
g5494.t1,g5494,-0.677108610654773,279.730370427671,0.0001652845099146,nan,
g1015.t1,g1015,-0.67768681291439,513.485476241571,0.0039036973746884,GO:0034551,mitochondrial respiratory chain complex III assembly
g1015.t2,g1015,-0.67768681291439,513.485476241571,0.0039036973746884,GO:0034551,mitochondrial respiratory chain complex III assembly
g5360.t1,g5360,-0.678485364176106,159.216313293996,0.0005431901494179,GO:0005515,protein binding
g1883.t1,g1883,-0.679982257592022,803.007162604893,0.0007329257187467,GO:0033014,tetrapyrrole biosynthetic process
g1883.t1,g1883,-0.679982257592022,803.007162604893,0.0007329257187467,GO:0046872,metal ion binding
g1883.t1,g1883,-0.679982257592022,803.007162604893,0.0007329257187467,GO:0004655,porphobilinogen synthase activity
g2079.t1,g2079,-0.68016083770714,869.19286461337,9.53161218921098e-07,GO:0016846,carbon-sulfur lyase activity
g3692.t1,g3692,-0.680260125310158,1654.38136583699,1.12048539361765e-05,GO:0005975,carbohydrate metabolic process
g3692.t1,g3692,-0.680260125310158,1654.38136583699,1.12048539361765e-05,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g8671.t1,g8671,-0.682645597309706,2709.90628732104,1.54059842310704e-10,GO:0000166,nucleotide binding
g5694.t1,g5694,-0.683044244629084,645.107918602867,1.7825460015232e-10,nan,
g12040.t1,g12040,-0.683374638293615,153.872446961063,0.0072611279195001,nan,
g7583.t1,g7583,-0.684385531950147,1176.93783902338,9.76163439402054e-05,nan,
g11251.t1,g11251,-0.684833591689582,121.517981903874,0.0068879289577702,GO:0016830,carbon-carbon lyase activity
g11251.t1,g11251,-0.684833591689582,121.517981903874,0.0068879289577702,GO:0019752,carboxylic acid metabolic process
g11251.t1,g11251,-0.684833591689582,121.517981903874,0.0068879289577702,GO:0030170,pyridoxal phosphate binding
g11251.t1,g11251,-0.684833591689582,121.517981903874,0.0068879289577702,GO:0016831,carboxy-lyase activity
g11376.t1,g11376,-0.685026679387611,144.92015176325,0.414715196299762,GO:0016020,membrane
g11376.t1,g11376,-0.685026679387611,144.92015176325,0.414715196299762,GO:0055085,transmembrane transport
g11376.t1,g11376,-0.685026679387611,144.92015176325,0.414715196299762,GO:0022857,transmembrane transporter activity
g2676.t1,g2676,-0.685518631870379,914.244687470017,0.001916745262312,nan,
g10257.t1,g10257,-0.685626127994885,487.211701475737,2.58463224795575e-05,GO:0003887,DNA-directed DNA polymerase activity
g10257.t1,g10257,-0.685626127994885,487.211701475737,2.58463224795575e-05,GO:0005634,nucleus
g10257.t1,g10257,-0.685626127994885,487.211701475737,2.58463224795575e-05,GO:0006260,DNA replication
g10257.t1,g10257,-0.685626127994885,487.211701475737,2.58463224795575e-05,GO:0008270,zinc ion binding
g7172.t1,g7172,-0.685769443011378,271.544949983369,3.87682255347241e-05,nan,
g5673.t1,g5673,-0.686116679907483,289.938675090519,9.18358690167795e-06,nan,
g6119.t1,g6119,-0.686219199215964,1837.13722875627,1.40363338490083e-10,GO:0001522,pseudouridine synthesis
g6119.t1,g6119,-0.686219199215964,1837.13722875627,1.40363338490083e-10,GO:0003723,RNA binding
g6119.t1,g6119,-0.686219199215964,1837.13722875627,1.40363338490083e-10,GO:0009451,RNA modification
g6119.t1,g6119,-0.686219199215964,1837.13722875627,1.40363338490083e-10,GO:0009982,pseudouridine synthase activity
g6119.t1,g6119,-0.686219199215964,1837.13722875627,1.40363338490083e-10,GO:0031119,tRNA pseudouridine synthesis
g4568.t1,g4568,-0.686384478819638,412.615226609079,1.91703889743112e-05,GO:0006360,transcription by RNA polymerase I
g12721.t1,g12721,-0.686494093686003,14949.889554376,7.94251055107794e-13,GO:0016491,oxidoreductase activity
g12721.t2,g12721,-0.686494093686003,14949.889554376,7.94251055107794e-13,GO:0016491,oxidoreductase activity
g6876.t1,g6876,-0.686647115533401,1010.59165704275,2.49288169806213e-07,nan,
g1083.t1,g1083,-0.687322555054235,128.601774537278,0.298840292979013,GO:0055085,transmembrane transport
g1083.t1,g1083,-0.687322555054235,128.601774537278,0.298840292979013,GO:0022857,transmembrane transporter activity
g429.t1,g429,-0.688815435969374,461.546236515338,0.135430107713289,GO:0005524,ATP binding
g429.t1,g429,-0.688815435969374,461.546236515338,0.135430107713289,GO:0046872,metal ion binding
g13145.t1,g13145,-0.689278138955842,1704.06408617158,5.978333156088761e-09,GO:0005525,GTP binding
g7540.t1,g7540,-0.689700349189533,1591.73004570046,9.76703752196689e-07,GO:0005515,protein binding
g5542.t1,g5542,-0.689956844608095,707.287066468875,6.28358705662456e-07,GO:0003899,DNA-directed RNA polymerase activity
g5542.t1,g5542,-0.689956844608095,707.287066468875,6.28358705662456e-07,GO:0006351,DNA-templated transcription
g4228.t1,g4228,-0.690277745396142,234.775779119787,1.81949206986604e-05,GO:0047429,nucleoside triphosphate diphosphatase activity
g7326.t1,g7326,-0.690537988040292,915.479279477716,4.49746593708319e-07,GO:0006457,protein folding
g7326.t1,g7326,-0.690537988040292,915.479279477716,4.49746593708319e-07,GO:0051082,unfolded protein binding
g7326.t1,g7326,-0.690537988040292,915.479279477716,4.49746593708319e-07,GO:0016272,prefoldin complex
g13620.t1,g13620,-0.691878383189519,772.170386599361,1.79054024152801e-07,nan,
g4291.t1,g4291,-0.692357337171629,142.743608569131,0.0027457543475613,nan,
g1032.t2,g1032,-0.692777023847546,279.261027150856,3.30487775621983e-07,GO:0005515,protein binding
g1032.t1,g1032,-0.692777023847546,279.261027150856,3.30487775621983e-07,GO:0005515,protein binding
g11180.t2,g11180,-0.692846525686995,881.798184086716,0.0044751105043431,nan,
g11180.t1,g11180,-0.692846525686995,881.798184086716,0.0044751105043431,nan,
g4632.t1,g4632,-0.693099289267305,856.741451698431,4.0165032274829e-08,GO:0003723,RNA binding
g10961.t1,g10961,-0.693621650899606,986.486711565276,1.17337261329351e-07,GO:0003677,DNA binding
g10961.t1,g10961,-0.693621650899606,986.486711565276,1.17337261329351e-07,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g10961.t1,g10961,-0.693621650899606,986.486711565276,1.17337261329351e-07,GO:0006355,regulation of DNA-templated transcription
g10961.t1,g10961,-0.693621650899606,986.486711565276,1.17337261329351e-07,GO:0006351,DNA-templated transcription
g10961.t1,g10961,-0.693621650899606,986.486711565276,1.17337261329351e-07,GO:0008270,zinc ion binding
g1978.t1,g1978,-0.69397872831133,7808.29953198942,7.458882588650349e-13,nan,
g705.t1,g705,-0.694320081916357,398.549824509512,9.02627313988548e-06,nan,
g6290.t1,g6290,-0.694501971393711,176.142744912287,0.0009289742111084,GO:0046654,tetrahydrofolate biosynthetic process
g6290.t1,g6290,-0.694501971393711,176.142744912287,0.0009289742111084,GO:0004146,dihydrofolate reductase activity
g6290.t2,g6290,-0.694501971393711,176.142744912287,0.0009289742111084,GO:0046654,tetrahydrofolate biosynthetic process
g6290.t2,g6290,-0.694501971393711,176.142744912287,0.0009289742111084,GO:0004146,dihydrofolate reductase activity
g11939.t1,g11939,-0.694553081263243,1750.65350647445,1.34693193298205e-10,nan,
g10305.t1,g10305,-0.694897316149348,2784.91199816333,1.20817532155131e-12,nan,
g7204.t1,g7204,-0.695119791350365,292.748219252209,1.88819988283118e-05,GO:0016788,"hydrolase activity, acting on ester bonds"
g7204.t1,g7204,-0.695119791350365,292.748219252209,1.88819988283118e-05,GO:0004518,nuclease activity
g5643.t1,g5643,-0.695559565720642,18265.3601740177,3.6513925785988405e-09,GO:0016887,ATP hydrolysis activity
g5643.t1,g5643,-0.695559565720642,18265.3601740177,3.6513925785988405e-09,GO:0005524,ATP binding
g10097.t1,g10097,-0.696195359876813,3478.18825139141,6.57753315092647e-07,GO:0003824,catalytic activity
g11975.t1,g11975,-0.696407300054776,349.623597773662,5.82122569058789e-06,nan,
g6323.t1,g6323,-0.696431302505278,564.759842855382,0.0017546650836012,GO:0016887,ATP hydrolysis activity
g6323.t1,g6323,-0.696431302505278,564.759842855382,0.0017546650836012,GO:0005524,ATP binding
g10174.t1,g10174,-0.696701387069962,862.406200023977,1.66811387750771e-08,nan,
g8309.t1,g8309,-0.697114557780624,112.941143399121,0.0692677716821264,nan,
g8387.t1,g8387,-0.697245234400116,4259.31980154571,4.15984568165444e-05,nan,
g8490.t1,g8490,-0.697347759676741,544.053337688227,1.43361978035846e-06,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
g699.t1,g699,-0.698973971647657,299.383503592177,1.61529152345902e-05,nan,
g4438.t1,g4438,-0.699540478217995,677.167391944677,5.093518963676e-05,GO:0005515,protein binding
g4601.t1,g4601,-0.699687449033538,512.97128886453,6.03166569670804e-06,nan,
g3306.t1,g3306,-0.700007300943202,430.965557710585,1.40157033230782e-07,nan,
g8810.t1,g8810,-0.70013886047064,937.628612593922,2.52662239053397e-07,nan,
g8908.t1,g8908,-0.700172245698259,1035.0650761149,5.34370975676262e-08,nan,
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0006508,proteolysis
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0004252,serine-type endopeptidase activity
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0005506,iron ion binding
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0004497,monooxygenase activity
g4026.t1,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0020037,heme binding
g4026.t3,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0006508,proteolysis
g4026.t3,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0004252,serine-type endopeptidase activity
g4026.t2,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0005506,iron ion binding
g4026.t2,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0004497,monooxygenase activity
g4026.t2,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
g4026.t2,g4026,-0.700360990609462,4611.80246830402,0.0042422616356216,GO:0020037,heme binding
g12924.t1,g12924,-0.701549725817364,299.868562799027,0.0003983325622067,nan,
g704.t1,g704,-0.701748617086814,501.735875305281,1.15948351480467e-05,GO:0004190,aspartic-type endopeptidase activity
g704.t1,g704,-0.701748617086814,501.735875305281,1.15948351480467e-05,GO:0006508,proteolysis
g4614.t2,g4614,-0.701814281157882,11639.3071641937,1.69120710818183e-19,nan,
g4614.t1,g4614,-0.701814281157882,11639.3071641937,1.69120710818183e-19,nan,
g6612.t1,g6612,-0.702277508090356,298.798605987873,9.88745648210048e-05,GO:0004672,protein kinase activity
g6612.t1,g6612,-0.702277508090356,298.798605987873,9.88745648210048e-05,GO:0005524,ATP binding
g6612.t1,g6612,-0.702277508090356,298.798605987873,9.88745648210048e-05,GO:0006468,protein phosphorylation
g6892.t1,g6892,-0.702873649573048,1070.83979119659,6.55012025617545e-16,GO:0016020,membrane
g6439.t1,g6439,-0.703805524333392,639.451025413369,6.71032651492264e-13,GO:0000245,spliceosomal complex assembly
g6439.t1,g6439,-0.703805524333392,639.451025413369,6.71032651492264e-13,GO:0004843,cysteine-type deubiquitinase activity
g6439.t1,g6439,-0.703805524333392,639.451025413369,6.71032651492264e-13,GO:0016579,protein deubiquitination
g6439.t1,g6439,-0.703805524333392,639.451025413369,6.71032651492264e-13,GO:0006397,mRNA processing
g6439.t1,g6439,-0.703805524333392,639.451025413369,6.71032651492264e-13,GO:0008270,zinc ion binding
g13222.t1,g13222,-0.704441349002905,239.699668767582,9.99560903023277e-06,nan,
g3210.t1,g3210,-0.7045001886248,325.465156357161,0.0041375075500369,GO:0016226,iron-sulfur cluster assembly
g3210.t1,g3210,-0.7045001886248,325.465156357161,0.0041375075500369,GO:0140663,ATP-dependent FeS chaperone activity
g3210.t1,g3210,-0.7045001886248,325.465156357161,0.0041375075500369,GO:0051539,"4 iron, 4 sulfur cluster binding"
g3210.t1,g3210,-0.7045001886248,325.465156357161,0.0041375075500369,GO:0051536,iron-sulfur cluster binding
g3210.t1,g3210,-0.7045001886248,325.465156357161,0.0041375075500369,GO:0005524,ATP binding
g2102.t1,g2102,-0.705513997807466,241.980857615763,6.72758313192028e-06,GO:0016830,carbon-carbon lyase activity
g2102.t1,g2102,-0.705513997807466,241.980857615763,6.72758313192028e-06,GO:0019752,carboxylic acid metabolic process
g2102.t1,g2102,-0.705513997807466,241.980857615763,6.72758313192028e-06,GO:0030170,pyridoxal phosphate binding
g2102.t1,g2102,-0.705513997807466,241.980857615763,6.72758313192028e-06,GO:0016831,carboxy-lyase activity
g5691.t1,g5691,-0.705964938680978,8647.97947336484,1.35618696869026e-08,GO:0003676,nucleic acid binding
g5691.t1,g5691,-0.705964938680978,8647.97947336484,1.35618696869026e-08,GO:0005524,ATP binding
g5691.t1,g5691,-0.705964938680978,8647.97947336484,1.35618696869026e-08,GO:0003724,RNA helicase activity
g11735.t1,g11735,-0.706387387202878,525.516938562029,1.0435430881173002e-10,nan,
g10938.t1,g10938,-0.706671874538063,1624.80404456214,2.36597349664754e-10,nan,
g3588.t1,g3588,-0.707241241102191,135.940539926573,0.130483876844873,GO:0016846,carbon-sulfur lyase activity
g9073.t1,g9073,-0.707575799296334,307.336726817345,0.0002475353748612,nan,
g6733.t1,g6733,-0.70817839271339,410.812210357558,0.0001282082920841,nan,
g11684.t1,g11684,-0.709704106450821,154.87949644383,0.0005709442133183,nan,
g13166.t1,g13166,-0.710985127652467,693.360453257846,2.41297117664052e-07,GO:0004672,protein kinase activity
g13166.t1,g13166,-0.710985127652467,693.360453257846,2.41297117664052e-07,GO:0005524,ATP binding
g13166.t1,g13166,-0.710985127652467,693.360453257846,2.41297117664052e-07,GO:0006468,protein phosphorylation
g12669.t1,g12669,-0.711425612583688,269.158713065993,0.0007192743064534,nan,
g1857.t1,g1857,-0.712510965791204,3568.43589148122,3.59137592263982e-14,nan,
g333.t1,g333,-0.71319531947872,264.837603521432,1.98720860202621e-07,nan,
g1793.t1,g1793,-0.713306725001083,162.103369939294,0.0001328688113647,nan,
g8886.t1,g8886,-0.71468793539624,404.427673816842,1.93882575244756e-05,nan,
g8886.t2,g8886,-0.71468793539624,404.427673816842,1.93882575244756e-05,nan,
g11941.t1,g11941,-0.714867452598712,692.060552246588,0.002469013008046,GO:0006811,monoatomic ion transport
g11941.t1,g11941,-0.714867452598712,692.060552246588,0.002469013008046,GO:0005507,copper ion binding
g11941.t1,g11941,-0.714867452598712,692.060552246588,0.002469013008046,GO:0016491,oxidoreductase activity
g6684.t1,g6684,-0.715101100909918,195.754264979179,0.0001460489942117,nan,
g12095.t1,g12095,-0.71580932272519,369.159942077885,1.16464993028466e-09,GO:0001510,RNA methylation
g12095.t1,g12095,-0.71580932272519,369.159942077885,1.16464993028466e-09,GO:0036261,7-methylguanosine cap hypermethylation
g12095.t1,g12095,-0.71580932272519,369.159942077885,1.16464993028466e-09,GO:0008168,methyltransferase activity
g448.t1,g448,-0.7160306158428,252.300179260592,4.48918867674168e-06,GO:0002098,tRNA wobble uridine modification
g448.t1,g448,-0.7160306158428,252.300179260592,4.48918867674168e-06,GO:0033588,elongator holoenzyme complex
g12559.t1,g12559,-0.716105131363947,749.457555314815,3.10273012558601e-08,GO:0016791,phosphatase activity
g12559.t1,g12559,-0.716105131363947,749.457555314815,3.10273012558601e-08,GO:0046856,phosphatidylinositol dephosphorylation
g1925.t1,g1925,-0.716122901570001,166.079059660018,6.78618907690488e-06,nan,
g8949.t2,g8949,-0.716769330790366,4764.0028214767,1.21792663965641e-11,nan,
g8949.t1,g8949,-0.716769330790366,4764.0028214767,1.21792663965641e-11,nan,
g4923.t1,g4923,-0.716916094747908,261.27400791792,5.33685670365114e-08,GO:0006231,dTMP biosynthetic process
g4923.t1,g4923,-0.716916094747908,261.27400791792,5.33685670365114e-08,GO:0004799,thymidylate synthase activity
g5238.t1,g5238,-0.71694034619633,294.882205439907,4.61532316441406e-05,nan,
g6936.t1,g6936,-0.717478580960816,153.22017690548,0.0002682326371909,GO:0070042,rRNA (uridine-N3-)-methyltransferase activity
g6936.t1,g6936,-0.717478580960816,153.22017690548,0.0002682326371909,GO:0070475,rRNA base methylation
g11729.t1,g11729,-0.718290651821887,1379.45516500684,3.5948542463436904e-14,nan,
g6515.t1,g6515,-0.718845612003635,440.763323961434,2.69814328533314e-07,GO:0004222,metalloendopeptidase activity
g6515.t1,g6515,-0.718845612003635,440.763323961434,2.69814328533314e-07,GO:0006508,proteolysis
g8497.t1,g8497,-0.719411146285871,251.548570750319,8.44407056137344e-05,nan,
g10474.t1,g10474,-0.720390075249447,346.559650770406,0.0004900784342447,GO:0004451,isocitrate lyase activity
g10474.t1,g10474,-0.720390075249447,346.559650770406,0.0004900784342447,GO:0019752,carboxylic acid metabolic process
g10474.t1,g10474,-0.720390075249447,346.559650770406,0.0004900784342447,GO:0003824,catalytic activity
g5633.t1,g5633,-0.720418218213152,107.032190070978,0.0032281091761144,GO:0005515,protein binding
g13102.t1,g13102,-0.721700783195108,348.352113286684,5.60067758908427e-08,GO:0006366,transcription by RNA polymerase II
g8915.t1,g8915,-0.721744069614831,602.327476840443,1.64681916736976e-07,nan,
g13033.t1,g13033,-0.721782783037708,336.389961090268,0.0444453328552471,GO:0016020,membrane
g13033.t1,g13033,-0.721782783037708,336.389961090268,0.0444453328552471,GO:0055085,transmembrane transport
g13033.t1,g13033,-0.721782783037708,336.389961090268,0.0444453328552471,GO:0022857,transmembrane transporter activity
g6852.t1,g6852,-0.722333381537439,236.109163797503,3.74975812820431e-05,nan,
g9618.t1,g9618,-0.722374239596832,953.916247829006,1.57764322720089e-07,GO:0004163,diphosphomevalonate decarboxylase activity
g9618.t1,g9618,-0.722374239596832,953.916247829006,1.57764322720089e-07,GO:0005829,cytosol
